iban,currencyCode,bicCode,bundleCode,customerId,processingDate
NL56INGB0123459370,EUR,RABONL2U,B2558,3791,02/01/2024
NL56INGB0123459371,EUR,RABONL2U,B2559,3792,03/01/2024
NL56INGB0123459372,EUR,RABONL2U,B2560,3793,04/01/2024
NL56INGB0123459373,EUR,RABONL2U,B2561,3794,05/01/2024
NL56INGB0123459374,EUR,RABONL2U,B2562,3795,06/01/2024
NL56INGB0123459375,EUR,RABONL2U,B2563,3796,07/01/2024
NL56INGB0123459376,EUR,RABONL2U,B2564,3797,08/01/2024
NL56INGB0123459377,EUR,RABONL2U,B2565,3798,09/01/2024
NL56INGB0123459378,EUR,RABONL2U,B2566,3799,10/01/2024
NL56INGB0123459379,EUR,RABONL2U,B2567,3800,11/01/2024
NL56INGB0123459380,EUR,RABONL2U,B2568,3801,12/01/2024
NL56INGB0123459381,EUR,RABONL2U,B2569,3802,13/01/2024
NL56INGB0123459382,EUR,RABONL2U,B2570,3803,14/01/2024
NL56INGB0123459383,EUR,RABONL2U,B2571,3804,15/01/2024
NL56INGB0123459384,EUR,RABONL2U,B2572,3805,16/01/2024
NL56INGB0123459385,EUR,RABONL2U,B2573,3806,17/01/2024
NL56INGB0123459386,EUR,RABONL2U,B2574,3807,18/01/2024
NL56INGB0123459387,EUR,RABONL2U,B2575,3808,19/01/2024
NL56INGB0123459388,EUR,RABONL2U,B2576,3809,20/01/2024
NL56INGB0123459389,EUR,RABONL2U,B2577,3810,21/01/2024
NL56INGB0123459390,EUR,RABONL2U,B2578,3811,22/01/2024
NL56INGB0123459391,EUR,RABONL2U,B2579,3812,23/01/2024
NL56INGB0123459392,EUR,RABONL2U,B2580,3813,24/01/2024
NL56INGB0123459393,EUR,RABONL2U,B2581,3814,25/01/2024
NL56INGB0123459394,EUR,RABONL2U,B2582,3815,26/01/2024
NL56INGB0123459395,EUR,RABONL2U,B2583,3816,27/01/2024
NL56INGB0123459396,EUR,RABONL2U,B2584,3817,28/01/2024
NL56INGB0123459397,EUR,RABONL2U,B2585,3818,29/01/2024
NL56INGB0123459398,EUR,RABONL2U,B2586,3819,30/01/2024
NL56INGB0123459399,EUR,RABONL2U,B2587,3820,31/01/2024
NL56INGB0123459400,EUR,RABONL2U,B2588,3821,01/02/2024
NL56INGB0123459401,EUR,RABONL2U,B2589,3822,02/02/2024
NL56INGB0123459402,EUR,RABONL2U,B2590,3823,03/02/2024
NL56INGB0123459403,EUR,RABONL2U,B2591,3824,04/02/2024
NL56INGB0123459404,EUR,RABONL2U,B2592,3825,05/02/2024
NL56INGB0123459405,EUR,RABONL2U,B2593,3826,06/02/2024
NL56INGB0123459406,EUR,RABONL2U,B2594,3827,07/02/2024
NL56INGB0123459407,EUR,RABONL2U,B2595,3828,08/02/2024
NL56INGB0123459408,EUR,RABONL2U,B2596,3829,09/02/2024
NL56INGB0123459409,EUR,RABONL2U,B2597,3830,10/02/2024
NL56INGB0123459410,EUR,RABONL2U,B2598,3831,11/02/2024
NL56INGB0123459411,EUR,RABONL2U,B2599,3832,12/02/2024
NL56INGB0123459412,EUR,RABONL2U,B2600,3833,13/02/2024
NL56INGB0123459413,EUR,RABONL2U,B2601,3834,14/02/2024
NL56INGB0123459414,EUR,RABONL2U,B2602,3835,15/02/2024
NL56INGB0123459415,EUR,RABONL2U,B2603,3836,16/02/2024
NL56INGB0123459416,EUR,RABONL2U,B2604,3837,17/02/2024
NL56INGB0123459417,EUR,RABONL2U,B2605,3838,18/02/2024
NL56INGB0123459418,EUR,RABONL2U,B2606,3839,19/02/2024
NL56INGB0123459419,EUR,RABONL2U,B2607,3840,20/02/2024
NL56INGB0123459420,EUR,RABONL2U,B2608,3841,21/02/2024
NL56INGB0123459421,EUR,RABONL2U,B2609,3842,22/02/2024
NL56INGB0123459422,EUR,RABONL2U,B2610,3843,23/02/2024
NL56INGB0123459423,EUR,RABONL2U,B2611,3844,24/02/2024
NL56INGB0123459424,EUR,RABONL2U,B2612,3845,25/02/2024
NL56INGB0123459425,EUR,RABONL2U,B2613,3846,26/02/2024
NL56INGB0123459426,EUR,RABONL2U,B2614,3847,27/02/2024
NL56INGB0123459427,EUR,RABONL2U,B2615,3848,28/02/2024
NL56INGB0123459428,EUR,RABONL2U,B2616,3849,29/02/2024
NL56INGB0123459429,EUR,RABONL2U,B2617,3850,01/03/2024
NL56INGB0123459430,EUR,RABONL2U,B2618,3851,02/03/2024
NL56INGB0123459431,EUR,RABONL2U,B2619,3852,03/03/2024
NL56INGB0123459432,EUR,RABONL2U,B2620,3853,04/03/2024
NL56INGB0123459433,EUR,RABONL2U,B2621,3854,05/03/2024
NL56INGB0123459434,EUR,RABONL2U,B2622,3855,06/03/2024
NL56INGB0123459435,EUR,RABONL2U,B2623,3856,07/03/2024
NL56INGB0123459436,EUR,RABONL2U,B2624,3857,08/03/2024
NL56INGB0123459437,EUR,RABONL2U,B2625,3858,09/03/2024
NL56INGB0123459438,EUR,RABONL2U,B2626,3859,10/03/2024
NL56INGB0123459439,EUR,RABONL2U,B2627,3860,11/03/2024
NL56INGB0123459440,EUR,RABONL2U,B2628,3861,12/03/2024
NL56INGB0123459441,EUR,RABONL2U,B2629,3862,13/03/2024
NL56INGB0123459442,EUR,RABONL2U,B2630,3863,14/03/2024
NL56INGB0123459443,EUR,RABONL2U,B2631,3864,15/03/2024
NL56INGB0123459444,EUR,RABONL2U,B2632,3865,16/03/2024
NL56INGB0123459445,EUR,RABONL2U,B2633,3866,17/03/2024
NL56INGB0123459446,EUR,RABONL2U,B2634,3867,18/03/2024
NL56INGB0123459447,EUR,RABONL2U,B2635,3868,19/03/2024
NL56INGB0123459448,EUR,RABONL2U,B2636,3869,20/03/2024
NL56INGB0123459449,EUR,RABONL2U,B2637,3870,21/03/2024
NL56INGB0123459450,EUR,RABONL2U,B2638,3871,22/03/2024
NL56INGB0123459451,EUR,RABONL2U,B2639,3872,23/03/2024
NL56INGB0123459452,EUR,RABONL2U,B2640,3873,24/03/2024
NL56INGB0123459453,EUR,RABONL2U,B2641,3874,25/03/2024
NL56INGB0123459454,EUR,RABONL2U,B2642,3875,26/03/2024
NL56INGB0123459455,EUR,RABONL2U,B2643,3876,27/03/2024
NL56INGB0123459456,EUR,RABONL2U,B2644,3877,28/03/2024
NL56INGB0123459457,EUR,RABONL2U,B2645,3878,29/03/2024
NL56INGB0123459458,EUR,RABONL2U,B2646,3879,30/03/2024
NL56INGB0123459459,EUR,RABONL2U,B2647,3880,31/03/2024
NL56INGB0123459460,EUR,RABONL2U,B2648,3881,01/04/2024
NL56INGB0123459461,EUR,RABONL2U,B2649,3882,02/04/2024
NL56INGB0123459462,EUR,RABONL2U,B2650,3883,03/04/2024
NL56INGB0123459463,EUR,RABONL2U,B2651,3884,04/04/2024
NL56INGB0123459464,EUR,RABONL2U,B2652,3885,05/04/2024
NL56INGB0123459465,EUR,RABONL2U,B2653,3886,06/04/2024
NL56INGB0123459466,EUR,RABONL2U,B2654,3887,07/04/2024
NL56INGB0123459467,EUR,RABONL2U,B2655,3888,08/04/2024
NL56INGB0123459468,EUR,RABONL2U,B2656,3889,09/04/2024
NL56INGB0123459469,EUR,RABONL2U,B2657,3890,10/04/2024
NL56INGB0123459470,EUR,RABONL2U,B2658,3891,11/04/2024
NL56INGB0123459471,EUR,RABONL2U,B2659,3892,12/04/2024
NL56INGB0123459472,EUR,RABONL2U,B2660,3893,13/04/2024
NL56INGB0123459473,EUR,RABONL2U,B2661,3894,14/04/2024
NL56INGB0123459474,EUR,RABONL2U,B2662,3895,15/04/2024
NL56INGB0123459475,EUR,RABONL2U,B2663,3896,16/04/2024
NL56INGB0123459476,EUR,RABONL2U,B2664,3897,17/04/2024
NL56INGB0123459477,EUR,RABONL2U,B2665,3898,18/04/2024
NL56INGB0123459478,EUR,RABONL2U,B2666,3899,19/04/2024
NL56INGB0123459479,EUR,RABONL2U,B2667,3900,20/04/2024
NL56INGB0123459480,EUR,RABONL2U,B2668,3901,21/04/2024
NL56INGB0123459481,EUR,RABONL2U,B2669,3902,22/04/2024
NL56INGB0123459482,EUR,RABONL2U,B2670,3903,23/04/2024
NL56INGB0123459483,EUR,RABONL2U,B2671,3904,24/04/2024
NL56INGB0123459484,EUR,RABONL2U,B2672,3905,25/04/2024
NL56INGB0123459485,EUR,RABONL2U,B2673,3906,26/04/2024
NL56INGB0123459486,EUR,RABONL2U,B2674,3907,27/04/2024
NL56INGB0123459487,EUR,RABONL2U,B2675,3908,28/04/2024
NL56INGB0123459488,EUR,RABONL2U,B2676,3909,29/04/2024
NL56INGB0123459489,EUR,RABONL2U,B2677,3910,30/04/2024
NL56INGB0123459490,EUR,RABONL2U,B2678,3911,01/05/2024
NL56INGB0123459491,EUR,RABONL2U,B2679,3912,02/05/2024
NL56INGB0123459492,EUR,RABONL2U,B2680,3913,03/05/2024
NL56INGB0123459493,EUR,RABONL2U,B2681,3914,04/05/2024
NL56INGB0123459494,EUR,RABONL2U,B2682,3915,05/05/2024
NL56INGB0123459495,EUR,RABONL2U,B2683,3916,06/05/2024
NL56INGB0123459496,EUR,RABONL2U,B2684,3917,07/05/2024
NL56INGB0123459497,EUR,RABONL2U,B2685,3918,08/05/2024
NL56INGB0123459498,EUR,RABONL2U,B2686,3919,09/05/2024
NL56INGB0123459499,EUR,RABONL2U,B2687,3920,10/05/2024
NL56INGB0123459500,EUR,RABONL2U,B2688,3921,11/05/2024
NL56INGB0123459501,EUR,RABONL2U,B2689,3922,12/05/2024
NL56INGB0123459502,EUR,RABONL2U,B2690,3923,13/05/2024
NL56INGB0123459503,EUR,RABONL2U,B2691,3924,14/05/2024
NL56INGB0123459504,EUR,RABONL2U,B2692,3925,15/05/2024
NL56INGB0123459505,EUR,RABONL2U,B2693,3926,16/05/2024
NL56INGB0123459506,EUR,RABONL2U,B2694,3927,17/05/2024
NL56INGB0123459507,EUR,RABONL2U,B2695,3928,18/05/2024
NL56INGB0123459508,EUR,RABONL2U,B2696,3929,19/05/2024
NL56INGB0123459509,EUR,RABONL2U,B2697,3930,20/05/2024
NL56INGB0123459510,EUR,RABONL2U,B2698,3931,21/05/2024
NL56INGB0123459511,EUR,RABONL2U,B2699,3932,22/05/2024
NL56INGB0123459512,EUR,RABONL2U,B2700,3933,23/05/2024
NL56INGB0123459513,EUR,RABONL2U,B2701,3934,24/05/2024
NL56INGB0123459514,EUR,RABONL2U,B2702,3935,25/05/2024
NL56INGB0123459515,EUR,RABONL2U,B2703,3936,26/05/2024
NL56INGB0123459516,EUR,RABONL2U,B2704,3937,27/05/2024
NL56INGB0123459517,EUR,RABONL2U,B2705,3938,28/05/2024
NL56INGB0123459518,EUR,RABONL2U,B2706,3939,29/05/2024
NL56INGB0123459519,EUR,RABONL2U,B2707,3940,30/05/2024
NL56INGB0123459520,EUR,RABONL2U,B2708,3941,31/05/2024
NL56INGB0123459521,EUR,RABONL2U,B2709,3942,01/06/2024
NL56INGB0123459522,EUR,RABONL2U,B2710,3943,02/06/2024
NL56INGB0123459523,EUR,RABONL2U,B2711,3944,03/06/2024
NL56INGB0123459524,EUR,RABONL2U,B2712,3945,04/06/2024
NL56INGB0123459525,EUR,RABONL2U,B2713,3946,05/06/2024
NL56INGB0123459526,EUR,RABONL2U,B2714,3947,06/06/2024
NL56INGB0123459527,EUR,RABONL2U,B2715,3948,07/06/2024
NL56INGB0123459528,EUR,RABONL2U,B2716,3949,08/06/2024
NL56INGB0123459529,EUR,RABONL2U,B2717,3950,09/06/2024
NL56INGB0123459530,EUR,RABONL2U,B2718,3951,10/06/2024
NL56INGB0123459531,EUR,RABONL2U,B2719,3952,11/06/2024
NL56INGB0123459532,EUR,RABONL2U,B2720,3953,12/06/2024
NL56INGB0123459533,EUR,RABONL2U,B2721,3954,13/06/2024
NL56INGB0123459534,EUR,RABONL2U,B2722,3955,14/06/2024
NL56INGB0123459535,EUR,RABONL2U,B2723,3956,15/06/2024
NL56INGB0123459536,EUR,RABONL2U,B2724,3957,16/06/2024
NL56INGB0123459537,EUR,RABONL2U,B2725,3958,17/06/2024
NL56INGB0123459538,EUR,RABONL2U,B2726,3959,18/06/2024
NL56INGB0123459539,EUR,RABONL2U,B2727,3960,19/06/2024
NL56INGB0123459540,EUR,RABONL2U,B2728,3961,20/06/2024
NL56INGB0123459541,EUR,RABONL2U,B2729,3962,21/06/2024
NL56INGB0123459542,EUR,RABONL2U,B2730,3963,22/06/2024
NL56INGB0123459543,EUR,RABONL2U,B2731,3964,23/06/2024
NL56INGB0123459544,EUR,RABONL2U,B2732,3965,24/06/2024
NL56INGB0123459545,EUR,RABONL2U,B2733,3966,25/06/2024
NL56INGB0123459546,EUR,RABONL2U,B2734,3967,26/06/2024
NL56INGB0123459547,EUR,RABONL2U,B2735,3968,27/06/2024
NL56INGB0123459548,EUR,RABONL2U,B2736,3969,28/06/2024
NL56INGB0123459549,EUR,RABONL2U,B2737,3970,29/06/2024
NL56INGB0123459550,EUR,RABONL2U,B2738,3971,30/06/2024
NL56INGB0123459551,EUR,RABONL2U,B2739,3972,01/07/2024
NL56INGB0123459552,EUR,RABONL2U,B2740,3973,02/07/2024
NL56INGB0123459553,EUR,RABONL2U,B2741,3974,03/07/2024
NL56INGB0123459554,EUR,RABONL2U,B2742,3975,04/07/2024
NL56INGB0123459555,EUR,RABONL2U,B2743,3976,05/07/2024
NL56INGB0123459556,EUR,RABONL2U,B2744,3977,06/07/2024
NL56INGB0123459557,EUR,RABONL2U,B2745,3978,07/07/2024
NL56INGB0123459558,EUR,RABONL2U,B2746,3979,08/07/2024
NL56INGB0123459559,EUR,RABONL2U,B2747,3980,09/07/2024
NL56INGB0123459560,EUR,RABONL2U,B2748,3981,10/07/2024
NL56INGB0123459561,EUR,RABONL2U,B2749,3982,11/07/2024
NL56INGB0123459562,EUR,RABONL2U,B2750,3983,12/07/2024
NL56INGB0123459563,EUR,RABONL2U,B2751,3984,13/07/2024
NL56INGB0123459564,EUR,RABONL2U,B2752,3985,14/07/2024
NL56INGB0123459565,EUR,RABONL2U,B2753,3986,15/07/2024
NL56INGB0123459566,EUR,RABONL2U,B2754,3987,16/07/2024
NL56INGB0123459567,EUR,RABONL2U,B2755,3988,17/07/2024
NL56INGB0123459568,EUR,RABONL2U,B2756,3989,18/07/2024
NL56INGB0123459569,EUR,RABONL2U,B2757,3990,19/07/2024
NL56INGB0123459570,EUR,RABONL2U,B2758,3991,20/07/2024
NL56INGB0123459571,EUR,RABONL2U,B2759,3992,21/07/2024
NL56INGB0123459572,EUR,RABONL2U,B2760,3993,22/07/2024
NL56INGB0123459573,EUR,RABONL2U,B2761,3994,23/07/2024
NL56INGB0123459574,EUR,RABONL2U,B2762,3995,24/07/2024
NL56INGB0123459575,EUR,RABONL2U,B2763,3996,25/07/2024
NL56INGB0123459576,EUR,RABONL2U,B2764,3997,26/07/2024
NL56INGB0123459577,EUR,RABONL2U,B2765,3998,27/07/2024
NL56INGB0123459578,EUR,RABONL2U,B2766,3999,28/07/2024
NL56INGB0123459579,EUR,RABONL2U,B2767,4000,29/07/2024
NL56INGB0123459580,EUR,RABONL2U,B2768,4001,30/07/2024
NL56INGB0123459581,EUR,RABONL2U,B2769,4002,31/07/2024
NL56INGB0123459582,EUR,RABONL2U,B2770,4003,01/08/2024
NL56INGB0123459583,EUR,RABONL2U,B2771,4004,02/08/2024
NL56INGB0123459584,EUR,RABONL2U,B2772,4005,03/08/2024
NL56INGB0123459585,EUR,RABONL2U,B2773,4006,04/08/2024
NL56INGB0123459586,EUR,RABONL2U,B2774,4007,05/08/2024
NL56INGB0123459587,EUR,RABONL2U,B2775,4008,06/08/2024
NL56INGB0123459588,EUR,RABONL2U,B2776,4009,07/08/2024
NL56INGB0123459589,EUR,RABONL2U,B2777,4010,08/08/2024
NL56INGB0123459590,EUR,RABONL2U,B2778,4011,09/08/2024
NL56INGB0123459591,EUR,RABONL2U,B2779,4012,10/08/2024
NL56INGB0123459592,EUR,RABONL2U,B2780,4013,11/08/2024
NL56INGB0123459593,EUR,RABONL2U,B2781,4014,12/08/2024
NL56INGB0123459594,EUR,RABONL2U,B2782,4015,13/08/2024
NL56INGB0123459595,EUR,RABONL2U,B2783,4016,14/08/2024
NL56INGB0123459596,EUR,RABONL2U,B2784,4017,15/08/2024
NL56INGB0123459597,EUR,RABONL2U,B2785,4018,16/08/2024
NL56INGB0123459598,EUR,RABONL2U,B2786,4019,17/08/2024
NL56INGB0123459599,EUR,RABONL2U,B2787,4020,18/08/2024
NL56INGB0123459600,EUR,RABONL2U,B2788,4021,19/08/2024
NL56INGB0123459601,EUR,RABONL2U,B2789,4022,20/08/2024
NL56INGB0123459602,EUR,RABONL2U,B2790,4023,21/08/2024
NL56INGB0123459603,EUR,RABONL2U,B2791,4024,22/08/2024
NL56INGB0123459604,EUR,RABONL2U,B2792,4025,23/08/2024
NL56INGB0123459605,EUR,RABONL2U,B2793,4026,24/08/2024
NL56INGB0123459606,EUR,RABONL2U,B2794,4027,25/08/2024
NL56INGB0123459607,EUR,RABONL2U,B2795,4028,26/08/2024
NL56INGB0123459608,EUR,RABONL2U,B2796,4029,27/08/2024
NL56INGB0123459609,EUR,RABONL2U,B2797,4030,28/08/2024
NL56INGB0123459610,EUR,RABONL2U,B2798,4031,29/08/2024
NL56INGB0123459611,EUR,RABONL2U,B2799,4032,30/08/2024
NL56INGB0123459612,EUR,RABONL2U,B2800,4033,31/08/2024
NL56INGB0123459613,EUR,RABONL2U,B2801,4034,01/09/2024
NL56INGB0123459614,EUR,RABONL2U,B2802,4035,02/09/2024
NL56INGB0123459615,EUR,RABONL2U,B2803,4036,03/09/2024
NL56INGB0123459616,EUR,RABONL2U,B2804,4037,04/09/2024
NL56INGB0123459617,EUR,RABONL2U,B2805,4038,05/09/2024
NL56INGB0123459618,EUR,RABONL2U,B2806,4039,06/09/2024
NL56INGB0123459619,EUR,RABONL2U,B2807,4040,07/09/2024
NL56INGB0123459620,EUR,RABONL2U,B2808,4041,08/09/2024
NL56INGB0123459621,EUR,RABONL2U,B2809,4042,09/09/2024
NL56INGB0123459622,EUR,RABONL2U,B2810,4043,10/09/2024
NL56INGB0123459623,EUR,RABONL2U,B2811,4044,11/09/2024
NL56INGB0123459624,EUR,RABONL2U,B2812,4045,12/09/2024
NL56INGB0123459625,EUR,RABONL2U,B2813,4046,13/09/2024
NL56INGB0123459626,EUR,RABONL2U,B2814,4047,14/09/2024
NL56INGB0123459627,EUR,RABONL2U,B2815,4048,15/09/2024
NL56INGB0123459628,EUR,RABONL2U,B2816,4049,16/09/2024
NL56INGB0123459629,EUR,RABONL2U,B2817,4050,17/09/2024
NL56INGB0123459630,EUR,RABONL2U,B2818,4051,18/09/2024
NL56INGB0123459631,EUR,RABONL2U,B2819,4052,19/09/2024
NL56INGB0123459632,EUR,RABONL2U,B2820,4053,20/09/2024
NL56INGB0123459633,EUR,RABONL2U,B2821,4054,21/09/2024
NL56INGB0123459634,EUR,RABONL2U,B2822,4055,22/09/2024
NL56INGB0123459635,EUR,RABONL2U,B2823,4056,23/09/2024
NL56INGB0123459636,EUR,RABONL2U,B2824,4057,24/09/2024
NL56INGB0123459637,EUR,RABONL2U,B2825,4058,25/09/2024
NL56INGB0123459638,EUR,RABONL2U,B2826,4059,26/09/2024
NL56INGB0123459639,EUR,RABONL2U,B2827,4060,27/09/2024
NL56INGB0123459640,EUR,RABONL2U,B2828,4061,28/09/2024
NL56INGB0123459641,EUR,RABONL2U,B2829,4062,29/09/2024
NL56INGB0123459642,EUR,RABONL2U,B2830,4063,30/09/2024
NL56INGB0123459643,EUR,RABONL2U,B2831,4064,01/10/2024
NL56INGB0123459644,EUR,RABONL2U,B2832,4065,02/10/2024
NL56INGB0123459645,EUR,RABONL2U,B2833,4066,03/10/2024
NL56INGB0123459646,EUR,RABONL2U,B2834,4067,04/10/2024
NL56INGB0123459647,EUR,RABONL2U,B2835,4068,05/10/2024
NL56INGB0123459648,EUR,RABONL2U,B2836,4069,06/10/2024
NL56INGB0123459649,EUR,RABONL2U,B2837,4070,07/10/2024
NL56INGB0123459650,EUR,RABONL2U,B2838,4071,08/10/2024
NL56INGB0123459651,EUR,RABONL2U,B2839,4072,09/10/2024
NL56INGB0123459652,EUR,RABONL2U,B2840,4073,10/10/2024
NL56INGB0123459653,EUR,RABONL2U,B2841,4074,11/10/2024
NL56INGB0123459654,EUR,RABONL2U,B2842,4075,12/10/2024
NL56INGB0123459655,EUR,RABONL2U,B2843,4076,13/10/2024
NL56INGB0123459656,EUR,RABONL2U,B2844,4077,14/10/2024
NL56INGB0123459657,EUR,RABONL2U,B2845,4078,15/10/2024
NL56INGB0123459658,EUR,RABONL2U,B2846,4079,16/10/2024
NL56INGB0123459659,EUR,RABONL2U,B2847,4080,17/10/2024
NL56INGB0123459660,EUR,RABONL2U,B2848,4081,18/10/2024
NL56INGB0123459661,EUR,RABONL2U,B2849,4082,19/10/2024
NL56INGB0123459662,EUR,RABONL2U,B2850,4083,20/10/2024
NL56INGB0123459663,EUR,RABONL2U,B2851,4084,21/10/2024
NL56INGB0123459664,EUR,RABONL2U,B2852,4085,22/10/2024
NL56INGB0123459665,EUR,RABONL2U,B2853,4086,23/10/2024
NL56INGB0123459666,EUR,RABONL2U,B2854,4087,24/10/2024
NL56INGB0123459667,EUR,RABONL2U,B2855,4088,25/10/2024
NL56INGB0123459668,EUR,RABONL2U,B2856,4089,26/10/2024
NL56INGB0123459669,EUR,RABONL2U,B2857,4090,27/10/2024
NL56INGB0123459670,EUR,RABONL2U,B2858,4091,28/10/2024
NL56INGB0123459671,EUR,RABONL2U,B2859,4092,29/10/2024
NL56INGB0123459672,EUR,RABONL2U,B2860,4093,30/10/2024
NL56INGB0123459673,EUR,RABONL2U,B2861,4094,31/10/2024
NL56INGB0123459674,EUR,RABONL2U,B2862,4095,01/11/2024
NL56INGB0123459675,EUR,RABONL2U,B2863,4096,02/11/2024
NL56INGB0123459676,EUR,RABONL2U,B2864,4097,03/11/2024
NL56INGB0123459677,EUR,RABONL2U,B2865,4098,04/11/2024
NL56INGB0123459678,EUR,RABONL2U,B2866,4099,05/11/2024
NL56INGB0123459679,EUR,RABONL2U,B2867,4100,06/11/2024
NL56INGB0123459680,EUR,RABONL2U,B2868,4101,07/11/2024
NL56INGB0123459681,EUR,RABONL2U,B2869,4102,08/11/2024
NL56INGB0123459682,EUR,RABONL2U,B2870,4103,09/11/2024
NL56INGB0123459683,EUR,RABONL2U,B2871,4104,10/11/2024
NL56INGB0123459684,EUR,RABONL2U,B2872,4105,11/11/2024
NL56INGB0123459685,EUR,RABONL2U,B2873,4106,12/11/2024
NL56INGB0123459686,EUR,RABONL2U,B2874,4107,13/11/2024
NL56INGB0123459687,EUR,RABONL2U,B2875,4108,14/11/2024
NL56INGB0123459688,EUR,RABONL2U,B2876,4109,15/11/2024
NL56INGB0123459689,EUR,RABONL2U,B2877,4110,16/11/2024
NL56INGB0123459690,EUR,RABONL2U,B2878,4111,17/11/2024
NL56INGB0123459691,EUR,RABONL2U,B2879,4112,18/11/2024
NL56INGB0123459692,EUR,RABONL2U,B2880,4113,19/11/2024
NL56INGB0123459693,EUR,RABONL2U,B2881,4114,20/11/2024
NL56INGB0123459694,EUR,RABONL2U,B2882,4115,21/11/2024
NL56INGB0123459695,EUR,RABONL2U,B2883,4116,22/11/2024
NL56INGB0123459696,EUR,RABONL2U,B2884,4117,23/11/2024
NL56INGB0123459697,EUR,RABONL2U,B2885,4118,24/11/2024
NL56INGB0123459698,EUR,RABONL2U,B2886,4119,25/11/2024
NL56INGB0123459699,EUR,RABONL2U,B2887,4120,26/11/2024
NL56INGB0123459700,EUR,RABONL2U,B2888,4121,27/11/2024
NL56INGB0123459701,EUR,RABONL2U,B2889,4122,28/11/2024
NL56INGB0123459702,EUR,RABONL2U,B2890,4123,29/11/2024
NL56INGB0123459703,EUR,RABONL2U,B2891,4124,30/11/2024
NL56INGB0123459704,EUR,RABONL2U,B2892,4125,01/12/2024
NL56INGB0123459705,EUR,RABONL2U,B2893,4126,02/12/2024
NL56INGB0123459706,EUR,RABONL2U,B2894,4127,03/12/2024
NL56INGB0123459707,EUR,RABONL2U,B2895,4128,04/12/2024
NL56INGB0123459708,EUR,RABONL2U,B2896,4129,05/12/2024
NL56INGB0123459709,EUR,RABONL2U,B2897,4130,06/12/2024
NL56INGB0123459710,EUR,RABONL2U,B2898,4131,07/12/2024
NL56INGB0123459711,EUR,RABONL2U,B2899,4132,08/12/2024
NL56INGB0123459712,EUR,RABONL2U,B2900,4133,09/12/2024
NL56INGB0123459713,EUR,RABONL2U,B2901,4134,10/12/2024
NL56INGB0123459714,EUR,RABONL2U,B2902,4135,11/12/2024
NL56INGB0123459715,EUR,RABONL2U,B2903,4136,12/12/2024
NL56INGB0123459716,EUR,RABONL2U,B2904,4137,13/12/2024
NL56INGB0123459717,EUR,RABONL2U,B2905,4138,14/12/2024
NL56INGB0123459718,EUR,RABONL2U,B2906,4139,15/12/2024
NL56INGB0123459719,EUR,RABONL2U,B2907,4140,16/12/2024
NL56INGB0123459720,EUR,RABONL2U,B2908,4141,17/12/2024
NL56INGB0123459721,EUR,RABONL2U,B2909,4142,18/12/2024
NL56INGB0123459722,EUR,RABONL2U,B2910,4143,19/12/2024
NL56INGB0123459723,EUR,RABONL2U,B2911,4144,20/12/2024
NL56INGB0123459724,EUR,RABONL2U,B2912,4145,21/12/2024
NL56INGB0123459725,EUR,RABONL2U,B2913,4146,22/12/2024
NL56INGB0123459726,EUR,RABONL2U,B2914,4147,23/12/2024
NL56INGB0123459727,EUR,RABONL2U,B2915,4148,24/12/2024
NL56INGB0123459728,EUR,RABONL2U,B2916,4149,25/12/2024
NL56INGB0123459729,EUR,RABONL2U,B2917,4150,26/12/2024
NL56INGB0123459730,EUR,RABONL2U,B2918,4151,27/12/2024
NL56INGB0123459731,EUR,RABONL2U,B2919,4152,28/12/2024
NL56INGB0123459732,EUR,RABONL2U,B2920,4153,29/12/2024
NL56INGB0123459733,EUR,RABONL2U,B2921,4154,30/12/2024
NL56INGB0123459734,EUR,RABONL2U,B2922,4155,31/12/2024
NL56INGB0123459735,EUR,RABONL2U,B2923,4156,01/01/2025
NL56INGB0123459736,EUR,RABONL2U,B2924,4157,02/01/2025
NL56INGB0123459737,EUR,RABONL2U,B2925,4158,03/01/2025
NL56INGB0123459738,EUR,RABONL2U,B2926,4159,04/01/2025
NL56INGB0123459739,EUR,RABONL2U,B2927,4160,05/01/2025
NL56INGB0123459740,EUR,RABONL2U,B2928,4161,06/01/2025
NL56INGB0123459741,EUR,RABONL2U,B2929,4162,07/01/2025
NL56INGB0123459742,EUR,RABONL2U,B2930,4163,08/01/2025
NL56INGB0123459743,EUR,RABONL2U,B2931,4164,09/01/2025
NL56INGB0123459744,EUR,RABONL2U,B2932,4165,10/01/2025
NL56INGB0123459745,EUR,RABONL2U,B2933,4166,11/01/2025
NL56INGB0123459746,EUR,RABONL2U,B2934,4167,12/01/2025
NL56INGB0123459747,EUR,RABONL2U,B2935,4168,13/01/2025
NL56INGB0123459748,EUR,RABONL2U,B2936,4169,14/01/2025
NL56INGB0123459749,EUR,RABONL2U,B2937,4170,15/01/2025
NL56INGB0123459750,EUR,RABONL2U,B2938,4171,16/01/2025
NL56INGB0123459751,EUR,RABONL2U,B2939,4172,17/01/2025
NL56INGB0123459752,EUR,RABONL2U,B2940,4173,18/01/2025
NL56INGB0123459753,EUR,RABONL2U,B2941,4174,19/01/2025
NL56INGB0123459754,EUR,RABONL2U,B2942,4175,20/01/2025
NL56INGB0123459755,EUR,RABONL2U,B2943,4176,21/01/2025
NL56INGB0123459756,EUR,RABONL2U,B2944,4177,22/01/2025
NL56INGB0123459757,EUR,RABONL2U,B2945,4178,23/01/2025
